romanization_key	word_id	confidence
qookukefodu	15073	0.333
qukukefodoo	15073	0.25
keqidu	15074	1.0
geqidu	15074	0.5
kehqidu	15074	0.333
kheqidu	15074	0.25
keqiduu	15074	0.2
xagipuwad	15075	1.0
xagipuwahd	15075	0.5
xageepuwahd	15075	0.333
hade	15076	1.0
hadae	15076	0.5
hadee	15076	0.333
hahde	15076	0.25
qogo	15077	1.0
qogoh	15077	0.5
qorgo	15077	0.333
kasaduzabuvi	15078	1.0
kahsaduzabuvi	15078	0.5
khasaduzaboovi	15078	0.333
kashaduzabuvy	15078	0.25
mezomiciq	15079	1.0
mezomiciiq	15079	0.5
maezomiciiq	15079	0.333
padagejeviyiz	15080	1.0
pahdagejeviyiz	15080	0.5
padaagejeviyiz	15080	0.333
xenoharehu	15081	1.0
xenohareehu	15081	0.5
xenoharehuu	15081	0.333
kohukupeho	15082	1.0
kohukupehor	15082	0.5
kohuukupeho	15082	0.333
lowiki	15083	1.0
lowikee	15083	0.5
loowiki	15083	0.333
lowyki	15083	0.25
lohwiki	15083	0.2
gujopevisejom	15084	1.0
guujobevisejom	15084	0.5
gujoopevisejom	15084	0.333
gujopevysejom	15084	0.25
samazuf	15085	1.0
shamazoof	15085	0.5
saamazuf	15085	0.333
samazuuf	15085	0.25
samazoof	15085	0.2
hatu	15086	1.0
hatuu	15086	0.5
haatuu	15086	0.333
wafubepohivez	15087	1.0
wafoobepohivez	15087	0.5
wafubehpohivez	15087	0.333
wafubeepohivez	15087	0.25
wafubaepohivez	15087	0.2
nodenihepe	15088	1.0
nodenihephe	15088	0.5
nodehnihepe	15088	0.333
nodeneehepe	15088	0.25
rojidovuxewamaj	15089	1.0
rojiidovuxewamaj	15089	0.5
rohjidovuxewamaj	15089	0.333
rojidohvuxewamaj	15089	0.25
mucibucuti	15090	1.0
mucibuucuti	15090	0.5
mucibucuty	15090	0.333
mucibucuthi	15090	0.25
mucibujuti	15090	0.2
qubilujujaw	15091	1.0
qubeelujujaw	15091	0.5
qubiilujujaw	15091	0.333
bexefe	15092	1.0
behxefe	15092	0.5
baexefe	15092	0.333
bexefae	15092	0.25
bexaefe	15092	0.2
vugicume	15093	1.0
vuugicume	15093	0.5
vugicumeh	15093	0.333
vugycume	15093	0.25
hizinori	15094	1.0
hiizinori	15094	0.5
hizinohri	15094	0.333
bapiwogobadugab	15095	1.0
bapiwogobadugahb	15095	0.5
bapiworgobadugab	15095	0.333
babiwogobadugab	15095	0.25
gihe	15096	1.0
gyhe	15096	0.5
gihae	15096	0.333
giheh	15096	0.25
geehe	15096	0.2
qemapuqeqomefuv	15097	1.0
qemapuqeqohmefuv	15097	0.5
qemapuqaeqomefuv	15097	0.333
yeboripazo	15098	1.0
yeboripazor	15098	0.5
yeboreepazo	15098	0.333
yeboripaazo	15098	0.25
takazey	15099	1.0
takaazey	15099	0.5
tahkazey	15099	0.333
taakazey	15099	0.25
dakazey	15099	0.2
mojozece	15100	1.0
mohjozece	15100	0.5
mojozecee	15100	0.333
mojozeje	15100	0.25
morjozeceh	15100	0.2
vad	15101	1.0
vaad	15101	0.5
vahd	15101	0.333
vebufor	15102	1.0
vebuforr	15102	0.5
vebufohr	15102	0.333
vehbufor	15102	0.25
vaebufohr	15102	0.2
ripeh	15103	1.0
reepeh	15103	0.5
rypeh	15103	0.333
riipeh	15103	0.25
kipezorir	15104	1.0
kiphezorir	15104	0.5
kipezoorir	15104	0.333
hilavijanusotok	15105	1.0
hilavijaanuzotok	15105	0.5
hilavijaanusotok	15105	0.333
hilavijanusortok	15105	0.25
hilaveejanusodok	15105	0.2
bezozosawub	15106	1.0
bezoozosawub	15106	0.5
bezozosaawub	15106	0.333
bezozosawuub	15106	0.25
sopitok	15107	1.0
sopiitok	15107	0.5
sophitok	15107	0.333
sopitork	15107	0.25
sopheetok	15107	0.2
zunuf	15108	1.0
zuunuf	15108	0.5
zoonuf	15108	0.333
zunuuf	15108	0.25
joqafoda	15109	1.0
joqaafoda	15109	0.5
joqafodaa	15109	0.333
joqaforda	15109	0.25
joqafordah	15109	0.2
yefavenay	15110	1.0
yefaavenay	15110	0.5
yeefaavenay	15110	0.333
yefavehnay	15110	0.25
yefavaenay	15110	0.2
dezo	15111	1.0
dehzo	15111	0.5
dezor	15111	0.333
dehzoh	15111	0.25
dezoo	15111	0.2
womi	15112	1.0
wormi	15112	0.5
womy	15112	0.333
heyoguc	15113	1.0
heyooguc	15113	0.5
hehyoguc	15113	0.333
higabaj	15114	1.0
higahbaj	15114	0.5
heegabaj	15114	0.333
higabaaj	15114	0.25
xoxiwepulubewo	15115	1.0
xoxiwephulubewo	15115	0.5
xoxiwepuluubewoo	15115	0.333
puqefohoyu	15116	1.0
phuqefohoyu	15116	0.5
puqeefohoyu	15116	0.333
pooqefohoyu	15116	0.25
buqefohoyu	15116	0.2
cunolozuc	15117	1.0
cunolozuch	15117	0.5
cunolozuj	15117	0.333
cunorlohzuc	15117	0.25
hanuw	15118	1.0
hanoow	15118	0.5
haanuw	15118	0.333
hahnuw	15118	0.25
yisuxehipewax	15119	1.0
yisuxehhipewax	15119	0.5
yisuxehipeewax	15119	0.333
yisuuxehipewax	15119	0.25
kam	15120	1.0
gam	15120	0.5
kahm	15120	0.333
kaam	15120	0.25
kham	15120	0.2
nim	15121	1.0
nym	15121	0.5
neem	15121	0.333
niim	15121	0.25
gevinoyeheq	15122	1.0
geevinoyeheq	15122	0.5
geveenoyeheq	15122	0.333
gevinoryeheq	15122	0.25
gevinoyeheeq	15122	0.2
jatujicu	15123	1.0
jatujycoo	15123	0.5
jaatujicu	15123	0.333
jatujeecu	15123	0.25
dojohefuv	15124	1.0
dorjohefuv	15124	0.5
dojohaefuv	15124	0.333
dojohefoov	15124	0.25
wefuvar	15125	1.0
wefuuvar	15125	0.5
wefuvaar	15125	0.333
waefuuvar	15125	0.25
wefuvahr	15125	0.2
wevi	15126	1.0
wehvy	15126	0.5
weevi	15126	0.333
vibikogilusa	15127	1.0
viibikogilusa	15127	0.5
vibikoogilusa	15127	0.333
vofabazuk	15128	1.0
vofahbazuk	15128	0.5
vofabaazukh	15128	0.333
moxobisipi	15129	1.0
moxobisibi	15129	0.5
moxobeesipi	15129	0.333
pem	15130	1.0
pehm	15130	0.5
peem	15130	0.333
zinoguxe	15131	1.0
zinoguxeh	15131	0.5
zinooguxe	15131	0.333
zinogooxe	15131	0.25
xafarux	15132	1.0
xafaarux	15132	0.5
xafaroox	15132	0.333
filizokojajo	15133	1.0
filizokojajoh	15133	0.5
filizokojahjo	15133	0.333
filizokoojajo	15133	0.25
jilumipaxaru	15134	1.0
jeelumipaxaroo	15134	0.5
jiloomipaxaru	15134	0.333
jilumipaxaroo	15134	0.25
vuqisere	15135	1.0
vuqiseere	15135	0.5
vooqisere	15135	0.333
vuqisereh	15135	0.25
fihemuvetobugip	15136	1.0
fihemuuvetobugip	15136	0.5
fyhemuvetobugip	15136	0.333
fihemuvetobugeep	15136	0.25
gofid	15137	1.0
gorfid	15137	0.5
gofiid	15137	0.333
xekot	15138	1.0
xehkot	15138	0.5
xaekot	15138	0.333
xekoth	15138	0.25
xegot	15138	0.2
wavituvotucobi	15139	1.0
wavitoovotucobi	15139	0.5
wavituuvohtucobi	15139	0.333
wavituvotuucobi	15139	0.25
wavithoovotucobi	15139	0.2
nijozaw	15140	1.0
nijohzaw	15140	0.5
nijorzaw	15140	0.333
nijozaaw	15140	0.25
nijozahw	15140	0.2
puridiw	15141	1.0
puridyw	15141	0.5
puridiiw	15141	0.333
ricowovopog	15142	1.0
reecowovopog	15142	0.5
ricorwohvopog	15142	0.333
rycowovopog	15142	0.25
nutabiqezamevid	15143	1.0
nutabiqezameevid	15143	0.5
nutabiiqezamevid	15143	0.333
logekiyuf	15144	1.0
loogekiyuf	15144	0.5
logekiyuuf	15144	0.333
sapuw	15145	1.0
saphuw	15145	0.5
sapuuw	15145	0.333
zapuw	15145	0.25
sahpuw	15145	0.2
puhupurorudedi	15146	1.0
phuhupurorudedi	15146	0.5
puhupuroroodedii	15146	0.333
xuzetu	15147	1.0
xuzaetu	15147	0.5
xuzethu	15147	0.333
xuzeetoo	15147	0.25
bigepeqisebebo	15148	1.0
bigepheqisaebebo	15148	0.5
bigepeqiisebebo	15148	0.333
bygepeqisebebo	15148	0.25
boyoqi	15149	1.0
boyohqi	15149	0.5
booyoqi	15149	0.333
boryoqi	15149	0.25
ficum	15150	1.0
ficuum	15150	0.5
fiicum	15150	0.333
fovetuyebave	15151	1.0
fovethuyebaveh	15151	0.5
fohvetuyebave	15151	0.333
hanidu	15152	1.0
haniduu	15152	0.5
hahnidu	15152	0.333
haneedu	15152	0.25
hanydu	15152	0.2
zasulucihe	15153	1.0
zasuloocihe	15153	0.5
zasuluciheh	15153	0.333
zasuluceehe	15153	0.25
zasulucihee	15153	0.2
tir	15154	1.0
tiir	15154	0.5
dir	15154	0.333
teer	15154	0.25
tyr	15154	0.2
sesonipaxumu	15155	1.0
sesonipahxuumu	15155	0.5
sesornipaxumu	15155	0.333
xofegumerane	15156	1.0
xofegumehrane	15156	0.5
xofeguumerane	15156	0.333
xofegoomerane	15156	0.25
fucozucamuli	15157	1.0
fucorzucamuli	15157	0.5
fuucozucamuli	15157	0.333
fucoozucamuli	15157	0.25
jasuvadogu	15158	1.0
jasuvadoogu	15158	0.5
jasuvadoguu	15158	0.333
jasuvadogoo	15158	0.25
bavirusu	15159	1.0
baavirusuu	15159	0.5
bavirusuu	15159	0.333
baveerusoo	15159	0.25
bavirusoo	15159	0.2
norijire	15160	1.0
norijireh	15160	0.5
noreejire	15160	0.333
norijiree	15160	0.25
noriijire	15160	0.2
yuxes	15161	1.0
yooxes	15161	0.5
yuxaes	15161	0.333
yuxehs	15161	0.25
bezeg	15162	1.0
behzeg	15162	0.5
beezeg	15162	0.333
bezaeg	15162	0.25
yife	15163	1.0
yeefe	15163	0.5
yifee	15163	0.333
yyfe	15163	0.25
yiife	15163	0.2
cile	15164	1.0
cileh	15164	0.5
cilee	15164	0.333
cyle	15164	0.25
fegomocon	15165	1.0
fegomocoon	15165	0.5
fehgomocon	15165	0.333
nukukujo	15166	1.0
nukhookujo	15166	0.5
nookukujo	15166	0.333
ledisiviv	15167	1.0
ledisiveev	15167	0.5
lediisiviv	15167	0.333
ledishiviv	15167	0.25
ledisivyv	15167	0.2
zubadeyisuzop	15168	1.0
zubadeyisuzob	15168	0.5
zuubadeyisuzorp	15168	0.333
zubadeyizuzop	15168	0.25
yokejofimujapah	15169	1.0
yokehjofimujaapah	15169	0.5
yokejofimujahpah	15169	0.333
yokejofimujabah	15169	0.25
yogejofimujapah	15169	0.2
hovavodul	15170	1.0
hovavoduul	15170	0.5
horvavodul	15170	0.333
gorulelo	15171	1.0
goroolelo	15171	0.5
goruleelo	15171	0.333
vuwaq	15172	1.0
vuwahq	15172	0.5
voowaq	15172	0.333
vuuwaq	15172	0.25
rap	15173	1.0
raph	15173	0.5
rab	15173	0.333
rahp	15173	0.25
nej	15174	1.0
nehj	15174	0.5
moliruqigi	15175	1.0
molirooqigi	15175	0.5
moliruqeegi	15175	0.333
mohliruqigi	15175	0.25
moliruqigee	15175	0.2
biyiweto	15176	1.0
biyeeweto	15176	0.5
byyiweto	15176	0.333
biyiwetoo	15176	0.25
biyiweeto	15176	0.2
lozuhozunakimas	15177	1.0
lohzuhozunakimas	15177	0.5
lozuhoozunakimas	15177	0.333
vodeverij	15178	1.0
vodevereej	15178	0.5
vodeveryj	15178	0.333
waxisupuh	15179	1.0
waaxisupuh	15179	0.5
waxizupuh	15179	0.333
waxiisupuh	15179	0.25
ropiqoq	15180	1.0
ropiqohq	15180	0.5
ropiiqoq	15180	0.333
rohpiqoq	15180	0.25
ropeeqoq	15180	0.2
cawasexizeg	15181	1.0
cawasexiizeg	15181	0.5
cawahsexizeg	15181	0.333
cawaasexizeg	15181	0.25
cawasexizeeg	15181	0.2
mekicolicecor	15182	1.0
mekicolicecoor	15182	0.5
mekicoliceecor	15182	0.333
mekicolicecorr	15182	0.25
gay	15183	1.0
gahy	15183	0.5
gaay	15183	0.333
racivunuqofugo	15184	1.0
racyvunuqofugo	15184	0.5
rajeevunuqofugo	15184	0.333
racivunuuqofugo	15184	0.25
morikibor	15185	1.0
morikiboor	15185	0.5
mohrikibor	15185	0.333
xivi	15186	1.0
xivee	15186	0.5
xivy	15186	0.333
sofese	15187	1.0
sorfese	15187	0.5
sofehseh	15187	0.333
shofese	15187	0.25
ribotuxuxeza	15188	1.0
ribothuxuxeza	15188	0.5
ribotooxuxeza	15188	0.333
reebotuxuxeza	15188	0.25
kos	15189	1.0
koos	15189	0.5
gos	15189	0.333
kohs	15189	0.25
kosh	15189	0.2
jekucigaloco	15190	1.0
jaekucigaloco	15190	0.5
jegucigaloco	15190	0.333
jekucigalocho	15190	0.25
jekujigaloco	15190	0.2
mehexobikuqojo	15191	1.0
mehexobykuqojoo	15191	0.5
mehexobeekuqojo	15191	0.333
mehexobikooqojo	15191	0.25
jujocuv	15192	1.0
jujocuuv	15192	0.5
joojocuv	15192	0.333
degipisalip	15193	1.0
degeepisalip	15193	0.5
degipiisaleep	15193	0.333
degipiisalip	15193	0.25
zesadeta	15194	1.0
zeshadeta	15194	0.5
zeesadeta	15194	0.333
zesaadeta	15194	0.25
lubit	15195	1.0
luubit	15195	0.5
lubid	15195	0.333
lubeet	15195	0.25
naloqosuk	15196	1.0
naloqosook	15196	0.5
nahloqosuk	15196	0.333
naaloqosuk	15196	0.25
fakihuxuken	15197	1.0
fakihuuxuken	15197	0.5
fakihuxukehn	15197	0.333
fakihuxukaen	15197	0.25
fuwure	15198	1.0
foowure	15198	0.5
fuwuure	15198	0.333
xokoqosujojaxuf	15199	1.0
xokoqosujorjaxuf	15199	0.5
xokoqosuujorjaxuf	15199	0.333
xokohqosoojojaxuf	15199	0.25
nehahiyiyecupik	15200	1.0
nehahiyiyecupiik	15200	0.5
nehahiyiyecuupik	15200	0.333
naehahiyiyecupik	15200	0.25
nehahiyiyecupikh	15200	0.2
kovunuxalato	15201	1.0
kovunooxalato	15201	0.5
khovunuuxalato	15201	0.333
gedafi	15202	1.0
gehdaafi	15202	0.5
gedafy	15202	0.333
gedaafi	15202	0.25
gedafii	15202	0.2
timehitovitoy	15203	1.0
tiimehitovitoy	15203	0.5
timehitovytoy	15203	0.333
guhexoheximedu	15204	1.0
guuhexoheximedu	15204	0.5
guheexoheximedu	15204	0.333
guhexoheximedoo	15204	0.25
guhexohexiimedu	15204	0.2
foxas	15205	1.0
foxahs	15205	0.5
foxaz	15205	0.333
fooxas	15205	0.25
foxaas	15205	0.2
pejugewe	15206	1.0
bejugewe	15206	0.5
paejugewe	15206	0.333
bejuugewe	15206	0.25
muhiyixunaxiqas	15207	1.0
muhiyixunaxiqaas	15207	0.5
muhiyixunaaxiqas	15207	0.333
muhiyeexunaxiiqas	15207	0.25
muwopeqeg	15208	1.0
muwopheqeg	15208	0.5
muuwopeqeg	15208	0.333
muwopeqaeg	15208	0.25
wadofu	15209	1.0
wadoofu	15209	0.5
wadofoo	15209	0.333
getuxaweye	15210	1.0
getuuxaweye	15210	0.5
getuxaweyeh	15210	0.333
jipezuwe	15211	1.0
jipeezuwe	15211	0.5
jipezuuwe	15211	0.333
jipezuuwae	15211	0.25
puwisegenajag	15212	1.0
puwisegeenajahg	15212	0.5
puwiseegenajag	15212	0.333
puuwisegenajahg	15212	0.25
puuwisehgenajag	15212	0.2
xuworidatu	15213	1.0
xuworridatu	15213	0.5
xuworidahtu	15213	0.333
vuqexidox	15214	1.0
vuqexiidox	15214	0.5
vuqaexidox	15214	0.333
pexuhuko	15215	1.0
phexuhuko	15215	0.5
pexuhukoh	15215	0.333
pexuuhuko	15215	0.25
bexuhuko	15215	0.2
rizac	15216	1.0
rizach	15216	0.5
ryzac	15216	0.333
dihegovuyora	15217	1.0
deehegovuyora	15217	0.5
dihegohvuyora	15217	0.333
pinedezi	15218	1.0
pynedezi	15218	0.5
peenedezi	15218	0.333
pinedeezy	15218	0.25
pinedaezi	15218	0.2
vajo	15219	1.0
vahjo	15219	0.5
vajoo	15219	0.333
vajor	15219	0.25
paxamogalek	15220	1.0
paxamogaleg	15220	0.5
paxahmogalek	15220	0.333
paxamogalehk	15220	0.25
paaxamogalek	15220	0.2
nujohudemi	15221	1.0
nujoohudemi	15221	0.5
nujoohudemy	15221	0.333
nuujohudemi	15221	0.25
nujorhudemi	15221	0.2
sumusiziqu	15222	1.0
sumusizyqu	15222	0.5
zumusiziqu	15222	0.333
shumusiziqu	15222	0.25
miqogato	15223	1.0
miqogaato	15223	0.5
miqogahto	15223	0.333
miqorgado	15223	0.25
miqogatoo	15223	0.2
bitufubumibuhas	15224	1.0
bitufuubumibuhas	15224	0.5
bitufubumybuhas	15224	0.333
bitufubumiibuhas	15224	0.25
bithufubumibuhas	15224	0.2
padifinuj	15225	1.0
phadifinuj	15225	0.5
padifinooj	15225	0.333
padyfinuuj	15225	0.25
nuyiquzesakapix	15226	1.0
nuuyiquzesakahpix	15226	0.5
nuyiquzesagapix	15226	0.333
nuyiqoozesakapix	15226	0.25
nuyiiquzesagapix	15226	0.2
wudehonebagoye	15227	1.0
wudehonebagoyeh	15227	0.5
woodehonebagoye	15227	0.333
nejiyexom	15228	1.0
nejiiyexoom	15228	0.5
nehjiyexom	15228	0.333
naejiyexom	15228	0.25
qofowopik	15229	1.0
qofowopeek	15229	0.5
qofohwopik	15229	0.333
qorfowopik	15229	0.25
refuweb	15230	1.0
refooweb	15230	0.5
raefuuweb	15230	0.333
refuwehb	15230	0.25
bixeh	15231	1.0
beexeh	15231	0.5
biixeh	15231	0.333
cewisekoxexaqu	15232	1.0
caewisekoxexaqu	15232	0.5
chewisekooxexaqu	15232	0.333
cewisekhoxexaqu	15232	0.25
tuvirivohiqimo	15233	1.0
tuvirivohiqeemo	15233	0.5
tuviriivohiqiimo	15233	0.333
tuvirivohyqimo	15233	0.25
tuvirivohhiqimo	15233	0.2
duwisilu	15234	1.0
duwisylu	15234	0.5
duwisiiloo	15234	0.333
duwizilu	15234	0.25
qep	15235	1.0
qaep	15235	0.5
qeph	15235	0.333
qehp	15235	0.25
qeep	15235	0.2
yuhohifixizu	15236	1.0
yuhoheefixizu	15236	0.5
yuhohifiixizu	15236	0.333
yuhorhifixyzu	15236	0.25
yuhohifyxyzu	15236	0.2
cicehov	15237	1.0
cichehov	15237	0.5
cicehhov	15237	0.333
ciceehov	15237	0.25
vemusoben	15238	1.0
vemushoben	15238	0.5
vemusobehn	15238	0.333
megabe	15239	1.0
megahbe	15239	0.5
maegabe	15239	0.333
jiviyogi	15240	1.0
jiviyogee	15240	0.5
jiviyogii	15240	0.333
jiiviyogi	15240	0.25
lipumola	15241	1.0
lipoomola	15241	0.5
lipumorla	15241	0.333
zodocezite	15242	1.0
zodocaezite	15242	0.5
zodoceezite	15242	0.333
zodocezitee	15242	0.25
dekecukareba	15243	1.0
deekecookareba	15243	0.5
dehkecukareba	15243	0.333
pujoluwujuganap	15244	1.0
pujoluwujuganaap	15244	0.5
pujoluwujooganap	15244	0.333
pujoluwuujuganap	15244	0.25
poojoluwujuganap	15244	0.2
jaxivirugo	15245	1.0
jaxeevirugo	15245	0.5
jaxiviruugo	15245	0.333
jaxivirugoh	15245	0.25
yizililezo	15246	1.0
yizilileezo	15246	0.5
yizileelezo	15246	0.333
yizilylezo	15246	0.25
yeezililezo	15246	0.2
yududuripa	15247	1.0
yuduuduripa	15247	0.5
yududooripa	15247	0.333
xinuha	15248	1.0
xeenuha	15248	0.5
xinuuha	15248	0.333
xinuhaa	15248	0.25
moduyi	15249	1.0
modooyi	15249	0.5
morduyi	15249	0.333
moduyy	15249	0.25
mohduyi	15249	0.2
qefel	15250	1.0
qehfel	15250	0.5
qefehl	15250	0.333
yerejileme	15251	1.0
yeraejiileme	15251	0.5
yerejilemee	15251	0.333
yeraejilemee	15251	0.25
yerejyleme	15251	0.2
rabinowipaxe	15252	1.0
rabeenowipaxee	15252	0.5
rabinowipaxee	15252	0.333
rabinorwipaxe	15252	0.25
rabinowiipaxe	15252	0.2
delazonelodey	15253	1.0
delazonelodaey	15253	0.5
daelazonelodey	15253	0.333
delazonelordaey	15253	0.25
tozocorehogipa	15254	1.0
tozocorehogipaa	15254	0.5
tozocoorehogipa	15254	0.333
nexobis	15255	1.0
nexobiis	15255	0.5
nexorbis	15255	0.333
gonuguyem	15256	1.0
gonugooyem	15256	0.5
gonooguyehm	15256	0.333
gonuguyaem	15256	0.25
gonooguyeem	15256	0.2
nob	15257	1.0
norb	15257	0.5
nohb	15257	0.333
razamevigatiwic	15258	1.0
razamevigatiwij	15258	0.5
razamevigahtiiwic	15258	0.333
veqinehibu	15259	1.0
veqinehhibu	15259	0.5
veqineehibu	15259	0.333
veqinehibuu	15259	0.25
veqinehiibu	15259	0.2
yekepohaf	15260	1.0
yekepohhaf	15260	0.5
yekeporhahf	15260	0.333
yekeepohaaf	15260	0.25
gavodebi	15261	1.0
gaavodebi	15261	0.5
gavodebee	15261	0.333
yejaxixafe	15262	1.0
yejaxixafee	15262	0.5
yejaaxixaafe	15262	0.333
yajuce	15263	1.0
yahjuce	15263	0.5
yajuche	15263	0.333
yajuceh	15263	0.25
yaajuce	15263	0.2
tuwih	15264	1.0
tuuwih	15264	0.5
tuweeh	15264	0.333
duwih	15264	0.25
hehehat	15265	1.0
hehehaht	15265	0.5
hehehath	15265	0.333
hehhehaat	15265	0.25
hehehahd	15265	0.2
bac	15266	1.0
baj	15266	0.5
bach	15266	0.333
tidorehudezabav	15267	1.0
tidoorehudezabav	15267	0.5
tidorehudezaabav	15267	0.333
tiidorehudezabav	15267	0.25
comahafurarukir	15268	1.0
comahafurarukiir	15268	0.5
cormahafurarukir	15268	0.333
comahafuurarukir	15268	0.25
cohmahafurarukir	15268	0.2
jigize	15269	1.0
jigizeh	15269	0.5
jigizae	15269	0.333
jigeeze	15269	0.25
wimox	15270	1.0
weemox	15270	0.5
wimorx	15270	0.333
meqeqeg	15271	1.0
meeqeqeg	15271	0.5
maeqeqeg	15271	0.333
meqeqeeg	15271	0.25
mehqeqeg	15271	0.2
likejayojec	15272	1.0
likejayojaec	15272	0.5
liikejayojec	15272	0.333
lykejayojec	15272	0.25
likhejayojec	15272	0.2
xapisuni	15273	1.0
xaphisuni	15273	0.5
xabisuni	15273	0.333
xaapisuni	15273	0.25
xapizuni	15273	0.2
moveyilizev	15274	1.0
moveyiliizehv	15274	0.5
seq	15275	1.0
saeq	15275	0.5
sehq	15275	0.333
zeq	15275	0.25
sheq	15275	0.2
huluqitareziwe	15276	1.0
huluqitareziwee	15276	0.5
huluqytareziwe	15276	0.333
huluqitareziwae	15276	0.25
huluqitareziiwe	15276	0.2
dezamo	15277	1.0
dezahmoo	15277	0.5
dezaamo	15277	0.333
vudibubocuboho	15278	1.0
vudibubocooboho	15278	0.5
vudibubocuborho	15278	0.333
vudiboobocuboho	15278	0.25
vudibuubocuboho	15278	0.2
xatacamiw	15279	1.0
xataacamiw	15279	0.5
xaatacamiw	15279	0.333
xahtacamiw	15279	0.25
yino	15280	1.0
yiino	15280	0.5
yeeno	15280	0.333
yinor	15280	0.25
yinoh	15280	0.2
necatogusafixi	15281	1.0
nechatogusafiixi	15281	0.5
necatogusafixee	15281	0.333
neecatogusafixi	15281	0.25
nejatogusafixi	15281	0.2
jihixukuzefoyog	15282	1.0
jihixukuzaefoyog	15282	0.5
jihixukuzefooyog	15282	0.333
jiihixukuzefoyog	15282	0.25
jihixukoozefoyog	15282	0.2
velozujasikefo	15283	1.0
velozujahsikefo	15283	0.5
velozuujasikefo	15283	0.333
vaelozujasikefo	15283	0.25
libud	15284	1.0
libood	15284	0.5
libuud	15284	0.333
liibud	15284	0.25
mejun	15285	1.0
mejuun	15285	0.5
meejun	15285	0.333
jog	15286	1.0
joog	15286	0.5
jorg	15286	0.333
dub	15287	1.0
duub	15287	0.5
doob	15287	0.333
jomumud	15288	1.0
jomumuud	15288	0.5
jomuumud	15288	0.333
jomumood	15288	0.25
hukuruq	15289	1.0
hukuuruq	15289	0.5
hukuruuq	15289	0.333
qegucojef	15290	1.0
qegoocojef	15290	0.5
qeguchojef	15290	0.333
bezuveno	15291	1.0
bezuuveno	15291	0.5
beezuveno	15291	0.333
behzuveeno	15291	0.25
bezuvenor	15291	0.2
modisequre	15292	1.0
modizequre	15292	0.5
modisaequre	15292	0.333
modiseqoore	15292	0.25
modisequreh	15292	0.2
zuzapadey	15293	1.0
zuuzaapadey	15293	0.5
zuzaapadey	15293	0.333
mufuyec	15294	1.0
muufuyec	15294	0.5
mufuuyec	15294	0.333
mufuyej	15294	0.25
mufuyaec	15294	0.2
home	15295	1.0
hohme	15295	0.5
horme	15295	0.333
vulohipi	15296	1.0
vulohiipee	15296	0.5
vulohipee	15296	0.333
vuloheepi	15296	0.25
yajonu	15297	1.0
yajonuu	15297	0.5
yahjonu	15297	0.333
lukiwawugemu	15298	1.0
lukywawugemu	15298	0.5
luukiwawugemuu	15298	0.333
lukiwawuugemu	15298	0.25
lukeewawugemu	15298	0.2
cefoqayuzitom	15299	1.0
cefoqayuzidom	15299	0.5
ceefoqayuzitom	15299	0.333
cefoqahyuzitom	15299	0.25
cefohqayuzitom	15299	0.2
dihekey	15300	1.0
diihekey	15300	0.5
deehegey	15300	0.333
fimi	15301	1.0
fymy	15301	0.5
fimii	15301	0.333
feemi	15301	0.25
qecubucik	15302	1.0
qecubuucik	15302	0.5
qecubuceek	15302	0.333
hebuyuyibade	15303	1.0
hebuyuyibadae	15303	0.5
hebuyuyibaade	15303	0.333
hebuyuuyibade	15303	0.25
fizeha	15304	1.0
fyzeha	15304	0.5
fizehha	15304	0.333
dojohe	15305	1.0
doojohe	15305	0.5
dojoohe	15305	0.333
dorjohe	15305	0.25
dos	15306	1.0
dors	15306	0.5
dosh	15306	0.333
doz	15306	0.25
juyavipiburideb	15307	1.0
juyavipiburideeb	15307	0.5
juyavipibuurideb	15307	0.333
juyavipyburideb	15307	0.25
yecaki	15308	1.0
yecahki	15308	0.5
yaecaki	15308	0.333
yejaki	15308	0.25
bufolohacokanu	15309	1.0
bufolohacokanuu	15309	0.5
bufolohacorkanu	15309	0.333
bufolohacookanu	15309	0.25
bufolohacokahnu	15309	0.2
kicefucuqajolo	15310	1.0
kicefucuqajoloo	15310	0.5
kicefucuqajorlo	15310	0.333
kicefucuqajohlo	15310	0.25
mutele	15311	1.0
mootele	15311	0.5
mutelae	15311	0.333
mok	15312	1.0
mohk	15312	0.5
mork	15312	0.333
vinijihewavuf	15313	1.0
vinijiheewavuf	15313	0.5
vinijyhewavuf	15313	0.333
vinijihewavoof	15313	0.25
bazusurapakak	15314	1.0
bazusuurapakak	15314	0.5
bazusurapakhak	15314	0.333
bazusurapaakak	15314	0.25
bazusurapakaak	15314	0.2
kirebiqey	15315	1.0
khirebiqey	15315	0.5
kiraebiqey	15315	0.333
vukuk	15316	1.0
vookuk	15316	0.5
vukook	15316	0.333
vukuuk	15316	0.25
lice	15317	1.0
lyce	15317	0.5
liceh	15317	0.333
vulakemijila	15318	1.0
vuulakemijila	15318	0.5
vulakeemijila	15318	0.333
vulahkemijila	15318	0.25
rudigotamakoy	15319	1.0
rudigotaamakoy	15319	0.5
rudeegotamakoy	15319	0.333
rudigotahmakoy	15319	0.25
rudigotamahkoy	15319	0.2
fogitozavo	15320	1.0
fogitohzavo	15320	0.5
fogitorzavo	15320	0.333
foogitohzavo	15320	0.25
mafapiz	15321	1.0
mafapeez	15321	0.5
mafapyz	15321	0.333
mafahpiz	15321	0.25
key	15322	1.0
kaey	15322	0.5
kehy	15322	0.333
keey	15322	0.25
khaey	15322	0.2
solepewesivah	15323	1.0
